Order_ID,Order_Date,Product_Name,Category,Region,Sales_Channel,Units_Sold,Unit_Price,Revenue,Customer_ID
ORD-100261,2024-08-16,Leather Jacket,Fashion,North,In-Store,4,150.46,601.84,CUST-1387
ORD-100262,2024-04-13,Leather Jacket,Fashion,South,In-Store,3,160.19,480.57,CUST-1218
ORD-100263,2024-03-06,Skincare Gift Set,Beauty & Personal Care,South,Wholesale,26,43.41,1128.66,CUST-1208
ORD-100264,2025-03-12,Smartphone,Electronics,East,Wholesale,20,622.78,12455.6,CUST-1311
ORD-100265,2024-05-11,Makeup Kit,Beauty & Personal Care,West,Online,1,60.43,60.43,CUST-1229
ORD-100266,2025-04-13,Hair Dryer,Beauty & Personal Care,West,Online,1,68.58,68.58,CUST-1272
ORD-100267,2024-08-08,Fountain Pen,Books & Stationery,West,Online,3,31.29,93.87,CUST-1375
ORD-100268,2026-02-04,Self-Help Best Seller,Books & Stationery,West,Wholesale,33,16.84,555.72,CUST-1151
ORD-100269,2024-11-09,Sci-Fi Novel,Books & Stationery,West,In-Store,1,17.72,17.72,CUST-1349
ORD-100270,2025-04-25,Sunglasses,Fashion,West,In-Store,5,51.87,259.35,CUST-1117
ORD-100271,2026-03-23,Desk Organizer,Books & Stationery,East,Online,2,29.95,59.9,CUST-1077
ORD-100272,2024-05-03,Laptop,Electronics,North,In-Store,5,958.77,4793.85,CUST-1258
ORD-100273,2025-09-10,Sci-Fi Novel,Books & Stationery,East,Online,4,17.18,68.72,CUST-1034
ORD-100274,2024-10-28,Perfume,Beauty & Personal Care,West,Wholesale,24,62.76,1506.24,CUST-1191
ORD-100275,2024-09-17,Sunglasses,Fashion,East,Online,2,51.49,102.98,CUST-1312
ORD-100276,2025-09-03,Desk Organizer,Books & Stationery,North,In-Store,2,26.3,52.6,CUST-1035
ORD-100277,2025-12-25,Camping Tent,Sports & Outdoors,West,Online,1,146.92,146.92,CUST-1269
ORD-100278,2025-02-03,Self-Help Best Seller,Books & Stationery,South,Online,2,21.75,43.5,CUST-1183
ORD-100279,2025-09-10,Running Shoes,Fashion,West,Online,3,94.17,282.51,CUST-1069
ORD-100280,2025-09-30,Robotic Vacuum,Home & Kitchen,West,Affiliate,1,256.39,256.39,CUST-1375
ORD-100281,2024-11-09,Hair Dryer,Beauty & Personal Care,East,Online,2,54.34,108.68,CUST-1370
ORD-100282,2025-03-20,Smart TV,Electronics,West,Online,1,607.55,607.55,CUST-1085
ORD-100283,2024-10-15,Perfume,Beauty & Personal Care,South,In-Store,3,85.79,257.37,CUST-1176
ORD-100284,2025-06-12,Self-Help Best Seller,Books & Stationery,North,Online,2,18.87,37.74,CUST-1056
ORD-100285,2024-03-06,Cookware Set,Home & Kitchen,West,Online,2,149.96,299.92,CUST-1058
ORD-100286,2024-08-30,Bluetooth Speaker,Electronics,East,In-Store,3,63.28,189.84,CUST-1142
ORD-100287,2025-01-10,Desk Organizer,Books & Stationery,East,Affiliate,2,33.7,67.4,CUST-1283
ORD-100288,2024-01-26,Designer Jeans,Fashion,East,Affiliate,2,81.87,163.74,CUST-1226
ORD-100289,2026-02-12,Wireless Headphones,Electronics,East,Online,1,137.6,137.6,CUST-1267
ORD-100290,2025-08-08,Fitness Tracker,Sports & Outdoors,North,In-Store,3,72.71,218.13,CUST-1046
ORD-100291,2024-08-25,Sunglasses,Fashion,West,Online,2,70.87,141.74,CUST-1364
ORD-100292,2026-05-24,Leather Journal,Books & Stationery,East,Online,4,25.97,103.88,CUST-1379
ORD-100293,2025-11-18,Dumbbells,Sports & Outdoors,South,Wholesale,23,42.81,984.63,CUST-1011
ORD-100294,2026-03-24,Bluetooth Speaker,Electronics,North,In-Store,1,79.67,79.67,CUST-1101
ORD-100295,2025-05-20,Cookware Set,Home & Kitchen,North,Online,3,142.38,427.14,CUST-1153
ORD-100296,2025-01-16,Cookware Set,Home & Kitchen,North,Wholesale,20,113.44,2268.8,CUST-1210
ORD-100297,2025-07-25,Coffee Maker,Home & Kitchen,West,Online,1,96.42,96.42,CUST-1130
ORD-100298,2025-08-10,Casual T-Shirt,Fashion,South,Online,1,21.12,21.12,CUST-1179
ORD-100299,2025-06-29,Leather Jacket,Fashion,East,In-Store,1,180.68,180.68,CUST-1324
ORD-100300,2025-09-11,Blender,Home & Kitchen,North,In-Store,1,50.61,50.61,CUST-1247
ORD-100301,2024-06-04,Leather Journal,Books & Stationery,North,Wholesale,37,22.56,834.72,CUST-1127
ORD-100302,2024-07-09,Designer Jeans,Fashion,East,Online,1,84.3,84.3,CUST-1116
ORD-100303,2025-04-04,Smart TV,Electronics,North,Wholesale,47,543.5,25544.5,CUST-1133
ORD-100304,2024-09-07,Blender,Home & Kitchen,South,Online,4,57.79,231.16,CUST-1327
ORD-100305,2025-12-02,Fountain Pen,Books & Stationery,North,Online,1,38.44,38.44,CUST-1101
ORD-100306,2025-12-27,Wireless Headphones,Electronics,East,In-Store,3,149.45,448.35,CUST-1172
ORD-100307,2024-11-22,Wireless Headphones,Electronics,North,Online,4,142.55,570.2,CUST-1397
ORD-100308,2024-04-29,Makeup Kit,Beauty & Personal Care,South,Online,2,47.92,95.84,CUST-1307
ORD-100309,2026-03-31,Air Fryer,Home & Kitchen,South,In-Store,1,98.99,98.99,CUST-1263
ORD-100310,2025-05-28,Leather Journal,Books & Stationery,East,Online,1,29.88,29.88,CUST-1368
ORD-100311,2025-03-07,Blender,Home & Kitchen,South,In-Store,2,69.9,139.8,CUST-1303
ORD-100312,2024-10-02,Yoga Mat,Sports & Outdoors,North,Affiliate,2,36.05,72.1,CUST-1215
ORD-100313,2025-04-24,Makeup Kit,Beauty & Personal Care,South,In-Store,2,64.2,128.4,CUST-1025
ORD-100314,2026-03-30,Essential Oil Diffuser,Beauty & Personal Care,North,In-Store,1,29.44,29.44,CUST-1347
ORD-100315,2025-06-23,Water Bottle,Sports & Outdoors,West,Affiliate,2,24.7,49.4,CUST-1360
ORD-100316,2026-02-07,Leather Journal,Books & Stationery,North,Online,1,20.02,20.02,CUST-1135
ORD-100317,2025-04-11,Smart TV,Electronics,North,In-Store,2,616.56,1233.12,CUST-1236
ORD-100318,2026-05-01,Perfume,Beauty & Personal Care,South,Online,3,60.16,180.48,CUST-1379
ORD-100319,2026-05-14,Perfume,Beauty & Personal Care,South,Online,1,77.15,77.15,CUST-1232
ORD-100320,2026-03-27,Smart TV,Electronics,East,Wholesale,55,514.83,28315.65,CUST-1038
ORD-100321,2025-01-31,Fountain Pen,Books & Stationery,East,Online,1,39.0,39.0,CUST-1107
ORD-100322,2024-01-19,Perfume,Beauty & Personal Care,North,Online,3,67.74,203.22,CUST-1102
ORD-100323,2024-09-06,Wireless Headphones,Electronics,South,Online,1,130.03,130.03,CUST-1174
ORD-100324,2026-05-01,Sunglasses,Fashion,East,In-Store,1,61.51,61.51,CUST-1238
ORD-100325,2025-02-15,Smart TV,Electronics,East,Online,4,620.2,2480.8,CUST-1284
ORD-100326,2024-04-14,Blender,Home & Kitchen,South,In-Store,4,61.96,247.84,CUST-1376
ORD-100327,2024-03-24,Fountain Pen,Books & Stationery,North,Online,2,44.81,89.62,CUST-1295
ORD-100328,2024-09-14,Desk Organizer,Books & Stationery,North,Online,1,27.94,27.94,CUST-1356
ORD-100329,2024-05-06,Smart TV,Electronics,North,In-Store,2,603.36,1206.72,CUST-1098
ORD-100330,2025-03-04,Hair Dryer,Beauty & Personal Care,West,In-Store,3,67.7,203.1,CUST-1155
ORD-100331,2024-03-03,Coffee Maker,Home & Kitchen,South,In-Store,2,87.39,174.78,CUST-1166
ORD-100332,2024-10-16,Makeup Kit,Beauty & Personal Care,North,Online,1,46.89,46.89,CUST-1156
ORD-100333,2024-07-20,Hiking Backpack,Sports & Outdoors,East,In-Store,2,80.21,160.42,CUST-1368
ORD-100334,2025-01-26,Sunglasses,Fashion,South,Online,2,67.4,134.8,CUST-1364
ORD-100335,2025-03-09,Blender,Home & Kitchen,West,Online,1,69.27,69.27,CUST-1362
ORD-100336,2025-03-23,Coffee Maker,Home & Kitchen,North,Online,1,86.25,86.25,CUST-1121
ORD-100337,2024-05-04,Water Bottle,Sports & Outdoors,South,In-Store,3,19.73,59.19,CUST-1368
ORD-100338,2026-03-07,Desk Organizer,Books & Stationery,West,Online,2,25.3,50.6,CUST-1164
ORD-100339,2025-05-03,Casual T-Shirt,Fashion,East,Wholesale,17,23.47,398.99,CUST-1041
ORD-100340,2024-12-19,Coffee Maker,Home & Kitchen,South,In-Store,1,81.14,81.14,CUST-1138
ORD-100341,2024-12-24,Smartphone,Electronics,North,Online,2,758.29,1516.58,CUST-1138
ORD-100342,2024-04-08,Camping Tent,Sports & Outdoors,North,In-Store,2,167.39,334.78,CUST-1340
ORD-100343,2025-06-03,Bluetooth Speaker,Electronics,East,Online,2,70.85,141.7,CUST-1353
ORD-100344,2024-09-23,Dumbbells,Sports & Outdoors,East,In-Store,1,38.26,38.26,CUST-1183
ORD-100345,2024-01-20,Sunglasses,Fashion,East,Online,5,79.08,395.4,CUST-1235
ORD-100346,2025-11-25,Sunglasses,Fashion,North,In-Store,2,58.56,117.12,CUST-1202
ORD-100347,2025-12-04,Designer Jeans,Fashion,South,Online,2,97.3,194.6,CUST-1174
ORD-100348,2026-01-20,Essential Oil Diffuser,Beauty & Personal Care,North,Online,1,26.99,26.99,CUST-1336
ORD-100349,2026-05-30,Ergonomic Chair,Home & Kitchen,North,In-Store,2,192.79,385.58,CUST-1286
ORD-100350,2025-12-20,Sci-Fi Novel,Books & Stationery,East,In-Store,1,13.17,13.17,CUST-1125
ORD-100351,2024-10-03,Designer Jeans,Fashion,West,In-Store,3,85.57,256.71,CUST-1162
ORD-100352,2024-01-19,Designer Jeans,Fashion,South,Online,3,81.79,245.37,CUST-1024
ORD-100353,2025-07-02,Perfume,Beauty & Personal Care,North,In-Store,3,84.65,253.95,CUST-1193
ORD-100354,2025-12-03,Laptop,Electronics,West,In-Store,1,907.75,907.75,CUST-1074
ORD-100355,2024-12-20,Desk Organizer,Books & Stationery,West,Online,5,30.76,153.8,CUST-1122
ORD-100356,2024-12-23,Laptop,Electronics,West,Online,1,979.44,979.44,CUST-1012
ORD-100357,2024-07-02,Camping Tent,Sports & Outdoors,West,Online,1,146.85,146.85,CUST-1054
ORD-100358,2024-01-27,Skincare Gift Set,Beauty & Personal Care,South,Affiliate,2,50.97,101.94,CUST-1052
ORD-100359,2026-02-25,Leather Journal,Books & Stationery,West,Online,2,27.19,54.38,CUST-1053
ORD-100360,2025-07-17,Winter Coat,Fashion,South,Wholesale,38,130.18,4946.84,CUST-1334
ORD-100361,2024-01-22,Water Bottle,Sports & Outdoors,West,Online,2,24.16,48.32,CUST-1289
ORD-100362,2025-09-30,Air Fryer,Home & Kitchen,East,Online,1,112.45,112.45,CUST-1348
ORD-100363,2025-12-26,Leather Journal,Books & Stationery,South,Online,1,20.62,20.62,CUST-1376
ORD-100364,2026-04-11,Air Fryer,Home & Kitchen,East,In-Store,4,100.8,403.2,CUST-1099
ORD-100365,2024-05-20,Air Fryer,Home & Kitchen,West,Affiliate,1,101.31,101.31,CUST-1185
ORD-100366,2025-04-15,Smartphone,Electronics,West,In-Store,1,763.26,763.26,CUST-1212
ORD-100367,2024-08-22,Smartphone,Electronics,West,In-Store,1,712.95,712.95,CUST-1020
ORD-100368,2025-10-13,Hair Dryer,Beauty & Personal Care,South,Affiliate,2,53.13,106.26,CUST-1040
ORD-100369,2024-12-20,Winter Coat,Fashion,North,Online,3,168.53,505.59,CUST-1209
ORD-100370,2024-01-31,Designer Jeans,Fashion,East,In-Store,2,93.14,186.28,CUST-1099
ORD-100371,2025-09-12,Hair Dryer,Beauty & Personal Care,West,In-Store,3,61.83,185.49,CUST-1027
ORD-100372,2024-11-21,Makeup Kit,Beauty & Personal Care,South,In-Store,1,60.25,60.25,CUST-1234
ORD-100373,2024-08-14,Smartwatch,Electronics,North,Online,3,239.09,717.27,CUST-1045
ORD-100374,2025-06-08,Winter Coat,Fashion,South,Online,2,165.46,330.92,CUST-1110
ORD-100375,2025-09-05,Desk Organizer,Books & Stationery,East,Wholesale,40,21.33,853.2,CUST-1229
ORD-100376,2026-04-12,Yoga Mat,Sports & Outdoors,South,Wholesale,56,27.89,1561.84,CUST-1186
ORD-100377,2025-11-04,Perfume,Beauty & Personal Care,East,In-Store,1,70.24,70.24,CUST-1125
ORD-100378,2024-01-12,Cookware Set,Home & Kitchen,,Wholesale,23,123.97,2851.31,CUST-1159
ORD-100379,2024-11-26,Bluetooth Speaker,Electronics,West,Wholesale,43,57.76,2483.68,CUST-1156
ORD-100380,2025-09-01,Makeup Kit,Beauty & Personal Care,South,In-Store,5,55.47,277.35,CUST-1118
ORD-100381,2025-10-06,Camping Tent,Sports & Outdoors,West,Online,1,168.67,168.67,CUST-1058
ORD-100382,2024-03-30,Designer Jeans,Fashion,South,Online,1,92.44,92.44,CUST-1180
ORD-100383,2025-03-31,Hiking Backpack,Sports & Outdoors,North,Affiliate,1,77.79,77.79,CUST-1187
ORD-100384,2025-05-03,Self-Help Best Seller,Books & Stationery,South,Online,2,20.51,41.02,CUST-1247
ORD-100385,2025-07-19,Fountain Pen,Books & Stationery,West,In-Store,2,45.21,90.42,CUST-1389
ORD-100386,2025-03-21,Winter Coat,Fashion,North,Online,2,157.32,314.64,CUST-1005
ORD-100387,2024-04-02,Essential Oil Diffuser,Beauty & Personal Care,North,Affiliate,3,31.73,95.19,CUST-1010
ORD-100388,2026-05-12,Leather Journal,Books & Stationery,East,Online,2,21.96,43.92,CUST-1186
ORD-100389,2024-03-30,Hiking Backpack,Sports & Outdoors,South,In-Store,1,83.76,83.76,CUST-1373
ORD-100390,2024-06-02,Hiking Backpack,Sports & Outdoors,North,Affiliate,5,91.95,459.75,CUST-1244
ORD-100391,2024-09-03,Hair Dryer,Beauty & Personal Care,West,Online,1,64.3,64.3,CUST-1038
ORD-100392,2025-08-15,Winter Coat,Fashion,West,Online,1,172.75,172.75,CUST-1100
ORD-100393,2025-05-26,Cookware Set,Home & Kitchen,West,Online,2,128.87,257.74,CUST-1090
ORD-100394,2026-02-28,Bluetooth Speaker,Electronics,North,Online,4,69.61,278.44,CUST-1247
ORD-100395,2025-05-13,Smart TV,Electronics,North,In-Store,1,638.04,638.04,CUST-1093
ORD-100396,2025-11-05,Coffee Maker,Home & Kitchen,South,Affiliate,1,87.13,87.13,CUST-1180
ORD-100397,2024-03-31,Laptop,Electronics,South,Affiliate,1,990.21,990.21,CUST-1265
ORD-100398,2024-11-10,Bluetooth Speaker,Electronics,North,Online,2,60.71,121.42,CUST-1220
ORD-100399,2025-08-02,Blender,Home & Kitchen,West,In-Store,1,58.54,58.54,CUST-1187
ORD-100400,2024-11-22,Casual T-Shirt,Fashion,West,Wholesale,34,20.55,698.7,CUST-1398
ORD-100401,2026-01-23,Skincare Gift Set,Beauty & Personal Care,West,Wholesale,42,39.02,1638.84,CUST-1323
ORD-100402,2025-12-07,Cookware Set,Home & Kitchen,North,In-Store,2,149.06,298.12,CUST-1322
ORD-100403,2025-04-15,Makeup Kit,Beauty & Personal Care,North,Online,2,54.49,108.98,CUST-1168
ORD-100404,2026-04-04,Dumbbells,Sports & Outdoors,North,Affiliate,1,44.04,44.04,CUST-1084
ORD-100405,2024-11-12,Ergonomic Chair,Home & Kitchen,West,Online,3,216.46,649.38,CUST-1238
ORD-100406,2024-12-08,Leather Jacket,Fashion,North,In-Store,3,194.79,584.37,CUST-1205
ORD-100407,2024-07-03,Ergonomic Chair,Home & Kitchen,West,In-Store,1,200.28,200.28,CUST-1148
ORD-100408,2026-01-22,Leather Jacket,Fashion,South,In-Store,2,151.02,302.04,CUST-1138
ORD-100409,2025-04-24,Smart TV,Electronics,West,In-Store,1,630.07,630.07,CUST-1356
ORD-100410,2024-07-09,Wireless Headphones,Electronics,North,Online,1,137.38,137.38,CUST-1270
ORD-100411,2024-04-05,Leather Journal,Books & Stationery,South,In-Store,4,21.21,84.84,CUST-1080
ORD-100412,2025-04-21,Bluetooth Speaker,Electronics,West,Affiliate,4,64.26,257.04,CUST-1062
ORD-100413,2024-06-23,Skincare Gift Set,Beauty & Personal Care,South,Online,3,46.23,138.69,CUST-1127
ORD-100414,2025-03-27,Blender,Home & Kitchen,West,In-Store,2,66.77,133.54,CUST-1161
ORD-100415,2025-12-01,Cookware Set,Home & Kitchen,North,In-Store,2,152.68,305.36,CUST-1192
ORD-100416,2025-01-24,Essential Oil Diffuser,Beauty & Personal Care,West,Online,4,34.51,138.04,CUST-1147
ORD-100417,2024-04-04,Winter Coat,Fashion,North,Online,1,163.63,163.63,CUST-1374
ORD-100418,2025-08-17,Coffee Maker,Home & Kitchen,West,Online,2,84.94,169.88,CUST-1125
ORD-100419,2025-07-18,Robotic Vacuum,Home & Kitchen,North,Online,4,281.05,1124.2,CUST-1068
ORD-100420,2024-04-27,Smartwatch,Electronics,North,In-Store,1,204.19,204.19,CUST-1046
ORD-100421,2025-11-09,Makeup Kit,Beauty & Personal Care,East,Online,3,59.42,178.26,CUST-1127
ORD-100422,2026-04-01,Water Bottle,Sports & Outdoors,East,Online,5,18.24,91.2,CUST-1217
ORD-100423,2025-07-27,Laptop,Electronics,North,Affiliate,2,997.06,1994.12,CUST-1081
ORD-100424,2025-04-18,Wireless Headphones,Electronics,East,Online,1,140.38,140.38,CUST-1344
ORD-100425,2026-03-13,Camping Tent,Sports & Outdoors,South,In-Store,1,171.38,171.38,CUST-1156
ORD-100426,2025-07-06,Desk Organizer,Books & Stationery,West,Online,2,30.98,61.96,CUST-1308
ORD-100427,2026-03-12,Fountain Pen,Books & Stationery,North,In-Store,2,43.51,87.02,CUST-1099
ORD-100428,2024-02-28,Makeup Kit,Beauty & Personal Care,South,Online,2,64.92,129.84,CUST-1314
ORD-100429,2024-09-04,Desk Organizer,Books & Stationery,North,Online,2,32.0,64.0,CUST-1300
ORD-100430,2024-05-16,Hiking Backpack,Sports & Outdoors,West,In-Store,2,98.72,197.44,CUST-1287
ORD-100431,2025-10-18,Leather Jacket,Fashion,South,Online,3,187.13,561.39,CUST-1126
ORD-100432,2025-02-12,Water Bottle,Sports & Outdoors,East,Online,2,20.12,40.24,CUST-1272
ORD-100433,2024-02-12,Leather Jacket,Fashion,West,In-Store,3,185.69,557.07,CUST-1110
ORD-100434,2025-07-28,Smart TV,Electronics,East,Online,1,600.78,600.78,CUST-1060
ORD-100435,2026-04-09,Coffee Maker,Home & Kitchen,East,Wholesale,52,74.32,3864.64,CUST-1126
ORD-100436,2024-10-01,Essential Oil Diffuser,Beauty & Personal Care,North,Online,5,31.16,155.8,CUST-1263
ORD-100437,2025-11-21,Smart TV,Electronics,East,In-Store,1,610.3,610.3,CUST-1283
ORD-100438,2025-10-10,Running Shoes,Fashion,North,Wholesale,52,88.08,4580.16,CUST-1167
ORD-100439,2025-02-23,Cookware Set,Home & Kitchen,South,Wholesale,36,128.65,4631.4,CUST-1138
ORD-100440,2025-11-28,Dumbbells,Sports & Outdoors,North,Online,1,47.56,47.56,CUST-1206
ORD-100441,2026-01-23,Smart TV,Electronics,North,Online,1,646.19,646.19,CUST-1201
ORD-100442,2026-05-09,Cookware Set,Home & Kitchen,East,Online,1,153.05,153.05,CUST-1195
ORD-100443,2024-05-19,Designer Jeans,Fashion,East,Online,4,87.13,348.52,CUST-1236
ORD-100444,2024-11-06,Makeup Kit,Beauty & Personal Care,North,In-Store,4,58.63,234.52,CUST-1096
ORD-100445,2026-05-30,Smartwatch,Electronics,East,Online,2,227.66,455.32,CUST-1260
ORD-100446,2024-03-16,Ergonomic Chair,Home & Kitchen,South,Online,2,201.95,403.9,CUST-1086
ORD-100447,2025-01-06,Skincare Gift Set,Beauty & Personal Care,North,In-Store,3,54.8,164.4,CUST-1017
ORD-100448,2025-08-28,Smartwatch,Electronics,East,In-Store,4,200.95,803.8,CUST-1121
ORD-100449,2025-10-11,Robotic Vacuum,Home & Kitchen,South,,1,255.91,255.91,CUST-1246
ORD-100450,2025-07-12,Ergonomic Chair,Home & Kitchen,West,In-Store,5,190.97,954.85,CUST-1136
ORD-100451,2025-04-25,Blender,Home & Kitchen,East,In-Store,1,63.92,63.92,CUST-1353
ORD-100452,2025-05-13,Laptop,Electronics,East,Online,2,902.2,1804.4,CUST-1319
ORD-100453,2024-11-12,Designer Jeans,Fashion,North,In-Store,2,84.12,168.24,CUST-1313
ORD-100454,2024-07-11,Smartwatch,Electronics,North,In-Store,2,239.63,479.26,CUST-1028
ORD-100455,2025-09-20,Sunglasses,Fashion,South,In-Store,2,76.44,152.88,CUST-1320
ORD-100456,2024-12-01,Wireless Headphones,Electronics,South,In-Store,2,132.54,265.08,CUST-1338
ORD-100457,2025-03-04,Blender,Home & Kitchen,South,In-Store,1,51.5,51.5,CUST-1383
ORD-100458,2025-07-13,Desk Organizer,Books & Stationery,West,Affiliate,1,26.81,26.81,CUST-1312
ORD-100459,2024-02-18,Casual T-Shirt,Fashion,East,Online,4,28.03,112.12,CUST-1233
ORD-100460,2026-01-02,Ergonomic Chair,Home & Kitchen,West,Online,1,216.45,216.45,CUST-1059
ORD-100461,2026-04-22,Blender,Home & Kitchen,South,In-Store,2,57.57,115.14,CUST-1347
ORD-100462,2025-11-01,Skincare Gift Set,Beauty & Personal Care,North,In-Store,3,51.61,154.83,CUST-1317
ORD-100463,2026-03-17,Yoga Mat,Sports & Outdoors,East,In-Store,3,25.21,75.63,CUST-1070
ORD-100464,2024-04-01,Dumbbells,Sports & Outdoors,North,Online,2,53.74,107.48,CUST-1276
ORD-100465,2025-05-04,Perfume,Beauty & Personal Care,South,Online,2,78.96,157.92,CUST-1266
ORD-100466,2024-02-23,Air Fryer,Home & Kitchen,East,Wholesale,44,82.65,3636.6,CUST-1203
ORD-100467,2025-10-11,Laptop,Electronics,West,Online,2,969.61,1939.22,CUST-1317
ORD-100468,2026-01-05,Leather Journal,Books & Stationery,South,In-Store,1,22.63,22.63,CUST-1172
ORD-100469,2024-06-04,Sci-Fi Novel,Books & Stationery,East,Online,2,16.92,33.84,CUST-1206
ORD-100470,2025-01-22,Desk Organizer,Books & Stationery,West,Online,2,32.73,65.46,CUST-1256
ORD-100471,2025-11-07,Sci-Fi Novel,Books & Stationery,East,Wholesale,20,15.53,310.6,CUST-1216
ORD-100472,2024-02-25,Perfume,Beauty & Personal Care,South,In-Store,3,84.75,254.25,CUST-1380
ORD-100473,2024-01-27,Fitness Tracker,Sports & Outdoors,East,Wholesale,24,50.82,1219.68,CUST-1364
ORD-100474,2026-05-08,Perfume,Beauty & Personal Care,West,Wholesale,35,54.31,1900.85,CUST-1303
ORD-100475,2025-05-15,Self-Help Best Seller,Books & Stationery,West,Online,3,20.64,61.92,CUST-1234
ORD-100476,2025-03-17,Perfume,Beauty & Personal Care,East,In-Store,5,72.06,360.3,CUST-1382
ORD-100477,2024-01-19,Casual T-Shirt,Fashion,West,In-Store,4,23.88,95.52,CUST-1138
ORD-100478,2025-09-13,Water Bottle,Sports & Outdoors,North,Affiliate,5,21.32,106.6,CUST-1387
ORD-100479,2025-04-12,Leather Journal,Books & Stationery,West,Online,2,25.03,50.06,CUST-1054
ORD-100480,2025-11-24,Cookware Set,Home & Kitchen,East,In-Store,2,145.26,290.52,CUST-1181
ORD-100481,2025-04-02,Smartphone,Electronics,West,In-Store,2,741.37,1482.74,CUST-1208
ORD-100482,2025-03-09,Camping Tent,Sports & Outdoors,East,Online,2,176.74,353.48,CUST-1295
ORD-100483,2024-04-27,Fountain Pen,Books & Stationery,South,Online,1,42.77,42.77,CUST-1292
ORD-100484,2026-01-11,Self-Help Best Seller,Books & Stationery,West,Online,1,20.91,20.91,CUST-1007
ORD-100485,2024-01-29,Leather Journal,Books & Stationery,West,Online,2,26.06,52.12,CUST-1234
ORD-100486,2025-06-02,Blender,Home & Kitchen,West,,23,55.03,1265.69,CUST-1178
ORD-100487,2024-07-30,Smart TV,Electronics,East,In-Store,1,623.24,623.24,CUST-1379
ORD-100488,2026-01-12,Yoga Mat,Sports & Outdoors,South,Affiliate,1,35.03,35.03,CUST-1010
ORD-100489,2024-04-07,Camping Tent,Sports & Outdoors,West,Online,4,143.75,575.0,CUST-1051
ORD-100490,2026-02-21,Cookware Set,Home & Kitchen,West,Online,1,150.36,150.36,CUST-1359
ORD-100491,2024-04-19,Makeup Kit,Beauty & Personal Care,West,Online,2,62.52,125.04,CUST-1035
ORD-100492,2024-04-10,Camping Tent,Sports & Outdoors,East,Affiliate,1,150.55,150.55,CUST-1277
ORD-100493,2024-01-11,Dumbbells,Sports & Outdoors,North,Online,3,55.09,165.27,CUST-1127
ORD-100494,2024-08-25,Fitness Tracker,Sports & Outdoors,North,Online,5,64.63,323.15,CUST-1312
ORD-100495,2025-03-14,Designer Jeans,Fashion,North,In-Store,2,83.8,167.6,CUST-1398
ORD-100496,2024-04-15,Skincare Gift Set,Beauty & Personal Care,West,Online,1,55.29,55.29,CUST-1081
ORD-100497,2025-03-22,Fitness Tracker,Sports & Outdoors,West,Online,4,70.6,282.4,CUST-1017
ORD-100498,2025-03-14,Air Fryer,Home & Kitchen,West,Online,5,105.41,527.05,CUST-1228
ORD-100499,2025-01-24,Smartphone,Electronics,East,Online,5,748.95,3744.75,CUST-1071
ORD-100500,2024-07-05,Desk Organizer,Books & Stationery,East,Online,1,26.64,26.64,CUST-1225
ORD-100501,2025-12-20,Skincare Gift Set,Beauty & Personal Care,West,In-Store,1,55.7,55.7,CUST-1186
